Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
301	:	1527973730.758	     0.209	0	0	0	0	rescalepx datasets/danbooru/face126170.jpg
300	:	1527973730.745	     0.285	0	0	0	0	rescalepx datasets/danbooru/face126061.jpg
302	:	1527973730.844	     0.250	0	0	0	0	rescalepx datasets/danbooru/face126259.jpg
303	:	1527973730.860	     0.291	0	0	0	0	rescalepx datasets/danbooru/face126333.jpg
304	:	1527973730.874	     0.303	0	0	0	0	rescalepx datasets/danbooru/face126685.jpg
305	:	1527973730.967	     0.230	0	0	0	0	rescalepx datasets/danbooru/face126806.jpg
306	:	1527973731.030	     0.243	0	0	0	0	rescalepx datasets/danbooru/face127205.jpg
307	:	1527973731.051	     0.258	0	0	0	0	rescalepx datasets/danbooru/face127471.jpg
308	:	1527973731.151	     0.213	0	0	0	0	rescalepx datasets/danbooru/face127610.jpg
309	:	1527973731.178	     0.223	0	0	0	0	rescalepx datasets/danbooru/face127701.jpg
310	:	1527973731.197	     0.217	0	0	0	0	rescalepx datasets/danbooru/face127745.png
311	:	1527973731.273	     0.242	0	0	0	0	rescalepx datasets/danbooru/face127876.jpg
312	:	1527973731.309	     0.226	0	0	0	0	rescalepx datasets/danbooru/face127888.jpg
313	:	1527973731.346	     0.226	0	0	0	0	rescalepx datasets/danbooru/face127920.jpg
314	:	1527973731.400	     0.207	0	0	0	0	rescalepx datasets/danbooru/face128228.jpg
315	:	1527973731.415	     0.242	0	0	0	0	rescalepx datasets/danbooru/face128429.jpg
316	:	1527973731.449	     0.223	0	0	0	0	rescalepx datasets/danbooru/face129824.jpg
317	:	1527973731.535	     0.194	0	0	0	0	rescalepx datasets/danbooru/face129981.jpg
318	:	1527973731.571	     0.207	0	0	0	0	rescalepx datasets/danbooru/face130555.jpg
319	:	1527973731.606	     0.207	0	0	0	0	rescalepx datasets/danbooru/face130934.jpg
320	:	1527973731.656	     0.285	0	0	0	0	rescalepx datasets/danbooru/face131327.jpg
321	:	1527973731.672	     0.376	0	0	0	0	rescalepx datasets/danbooru/face131619.jpg
322	:	1527973731.728	     0.381	0	0	0	0	rescalepx datasets/danbooru/face131706.jpg
323	:	1527973731.777	     0.485	0	0	0	0	rescalepx datasets/danbooru/face131739.jpg
324	:	1527973731.790	     0.509	0	0	0	0	rescalepx datasets/danbooru/face131839.jpg
325	:	1527973731.940	     0.398	0	0	0	0	rescalepx datasets/danbooru/face132084.jpg
326	:	1527973732.047	     0.338	0	0	0	0	rescalepx datasets/danbooru/face132566.jpg
327	:	1527973732.107	     0.339	0	0	0	0	rescalepx datasets/danbooru/face132592.jpg
328	:	1527973732.171	     0.300	0	0	0	0	rescalepx datasets/danbooru/face133811.jpg
329	:	1527973732.299	     0.217	0	0	0	0	rescalepx datasets/danbooru/face135226.jpg
330	:	1527973732.338	     0.197	0	0	0	0	rescalepx datasets/danbooru/face136827.jpg
331	:	1527973732.382	     0.190	0	0	0	0	rescalepx datasets/danbooru/face137518.jpg
332	:	1527973732.447	     0.207	0	0	0	0	rescalepx datasets/danbooru/face138214.png
333	:	1527973732.472	     0.224	0	0	0	0	rescalepx datasets/danbooru/face138236.jpg
334	:	1527973732.493	     0.234	0	0	0	0	rescalepx datasets/danbooru/face138847.jpg
335	:	1527973732.536	     0.253	0	0	0	0	rescalepx datasets/danbooru/face138856.jpg
336	:	1527973732.571	     0.252	0	0	0	0	rescalepx datasets/danbooru/face139642.jpg
337	:	1527973732.655	     0.204	0	0	0	0	rescalepx datasets/danbooru/face139902.jpg
338	:	1527973732.696	     0.236	0	0	0	0	rescalepx datasets/danbooru/face139976.png
339	:	1527973732.728	     0.246	0	0	0	0	rescalepx datasets/danbooru/face140224.jpg
340	:	1527973732.764	     0.253	0	0	0	0	rescalepx datasets/danbooru/face140392.jpg
341	:	1527973732.823	     0.265	0	0	0	0	rescalepx datasets/danbooru/face141524.jpg
342	:	1527973732.860	     0.269	0	0	0	0	rescalepx datasets/danbooru/face141792.jpg
343	:	1527973732.932	     0.236	0	0	0	0	rescalepx datasets/danbooru/face142343.jpg
344	:	1527973732.975	     0.234	0	0	0	0	rescalepx datasets/danbooru/face142433.jpg
345	:	1527973733.016	     0.243	0	0	0	0	rescalepx datasets/danbooru/face142908.jpg
346	:	1527973733.087	     0.187	0	0	0	0	rescalepx datasets/danbooru/face143187.jpg
348	:	1527973733.169	     0.231	0	0	0	0	rescalepx datasets/danbooru/face144249.jpg
347	:	1527973733.129	     0.297	0	0	0	0	rescalepx datasets/danbooru/face144158.jpg
349	:	1527973733.208	     0.266	0	0	0	0	rescalepx datasets/danbooru/face146207.jpg
351	:	1527973733.274	     0.327	0	0	0	0	rescalepx datasets/danbooru/face146597.jpg
350	:	1527973733.259	     0.405	0	0	0	0	rescalepx datasets/danbooru/face146509.jpg
352	:	1527973733.399	     0.279	0	0	0	0	rescalepx datasets/danbooru/face146600.jpg
353	:	1527973733.425	     0.302	0	0	0	0	rescalepx datasets/danbooru/face146794.jpg
354	:	1527973733.473	     0.319	0	0	0	0	rescalepx datasets/danbooru/face147098.jpg
355	:	1527973733.503	     0.333	0	0	0	0	rescalepx datasets/danbooru/face147163.jpg
356	:	1527973733.665	     0.233	0	0	0	0	rescalepx datasets/danbooru/face147520.jpg
357	:	1527973733.678	     0.240	0	0	0	0	rescalepx datasets/danbooru/face147924.jpg
358	:	1527973733.727	     0.246	0	0	0	0	rescalepx datasets/danbooru/face148141.jpg
359	:	1527973733.792	     0.246	0	0	0	0	rescalepx datasets/danbooru/face148238.jpg
360	:	1527973733.836	     0.243	0	0	0	0	rescalepx datasets/danbooru/face148239.jpg
361	:	1527973733.898	     0.256	0	0	0	0	rescalepx datasets/danbooru/face148538.jpg
362	:	1527973733.918	     0.276	0	0	0	0	rescalepx datasets/danbooru/face148643.jpg
363	:	1527973733.972	     0.300	0	0	0	0	rescalepx datasets/danbooru/face149120.jpg
364	:	1527973734.038	     0.273	0	0	0	0	rescalepx datasets/danbooru/face150128.jpg
365	:	1527973734.080	     0.266	0	0	0	0	rescalepx datasets/danbooru/face151269.jpg
366	:	1527973734.153	     0.236	0	0	0	0	rescalepx datasets/danbooru/face151299.jpg
367	:	1527973734.194	     0.230	0	0	0	0	rescalepx datasets/danbooru/face151889.jpg
368	:	1527973734.272	     0.190	0	0	0	0	rescalepx datasets/danbooru/face152024.jpg
369	:	1527973734.311	     0.191	0	0	0	0	rescalepx datasets/danbooru/face152110.jpg
370	:	1527973734.345	     0.195	0	0	0	0	rescalepx datasets/danbooru/face152184.jpg
371	:	1527973734.389	     0.187	0	0	0	0	rescalepx datasets/danbooru/face153083.jpg
372	:	1527973734.423	     0.192	0	0	0	0	rescalepx datasets/danbooru/face153810.jpg
373	:	1527973734.463	     0.241	0	0	0	0	rescalepx datasets/danbooru/face153910.jpg
374	:	1527973734.503	     0.234	0	0	0	0	rescalepx datasets/danbooru/face153976.jpg
375	:	1527973734.540	     0.239	0	0	0	0	rescalepx datasets/danbooru/face154309.png
376	:	1527973734.576	     0.259	0	0	0	0	rescalepx datasets/danbooru/face155125.jpg
377	:	1527973734.615	     0.256	0	0	0	0	rescalepx datasets/danbooru/face155224.jpg
378	:	1527973734.704	     0.243	0	0	0	0	rescalepx datasets/danbooru/face155228.jpg
379	:	1527973734.738	     0.226	0	0	0	0	rescalepx datasets/danbooru/face155939.jpg
380	:	1527973734.779	     0.207	0	0	0	0	rescalepx datasets/danbooru/face156382.jpg
381	:	1527973734.835	     0.171	0	0	0	0	rescalepx datasets/danbooru/face156765.jpg
382	:	1527973734.872	     0.171	0	0	0	0	rescalepx datasets/danbooru/face156768.jpg
383	:	1527973734.946	     0.219	0	0	0	0	rescalepx datasets/danbooru/face157226.jpg
384	:	1527973734.964	     0.243	0	0	0	0	rescalepx datasets/danbooru/face157251.jpg
385	:	1527973734.987	     0.259	0	0	0	0	rescalepx datasets/danbooru/face157346.jpg
386	:	1527973735.007	     0.273	0	0	0	0	rescalepx datasets/danbooru/face157459.jpg
387	:	1527973735.043	     0.272	0	0	0	0	rescalepx datasets/danbooru/face157589.jpg
388	:	1527973735.081	     0.265	0	0	0	0	rescalepx datasets/danbooru/face157795.jpg
389	:	1527973735.206	     0.188	0	0	0	0	rescalepx datasets/danbooru/face157920.jpg
390	:	1527973735.247	     0.201	0	0	0	0	rescalepx datasets/danbooru/face158237.jpg
391	:	1527973735.280	     0.286	0	0	0	0	rescalepx datasets/danbooru/face158282.jpg
392	:	1527973735.314	     0.300	0	0	0	0	rescalepx datasets/danbooru/face159131.jpg
393	:	1527973735.346	     0.305	0	0	0	0	rescalepx datasets/danbooru/face161193.jpg
394	:	1527973735.394	     0.296	0	0	0	0	rescalepx datasets/danbooru/face161463.jpg
395	:	1527973735.449	     0.256	0	0	0	0	rescalepx datasets/danbooru/face162834.jpg
396	:	1527973735.566	     0.178	0	0	0	0	rescalepx datasets/danbooru/face162851.jpg
397	:	1527973735.613	     0.177	0	0	0	0	rescalepx datasets/danbooru/face162969.jpg
398	:	1527973735.651	     0.174	0	0	0	0	rescalepx datasets/danbooru/face163569.jpg
399	:	1527973735.691	     0.170	0	0	0	0	rescalepx datasets/danbooru/face163698.jpg
400	:	1527973735.705	     0.196	0	0	0	0	rescalepx datasets/danbooru/face163734.jpg
401	:	1527973735.742	     0.199	0	0	0	0	rescalepx datasets/danbooru/face163825.jpg
402	:	1527973735.789	     0.244	0	0	0	0	rescalepx datasets/danbooru/face164194.jpg
403	:	1527973735.825	     0.240	0	0	0	0	rescalepx datasets/danbooru/face164525.jpg
404	:	1527973735.858	     0.224	0	0	0	0	rescalepx datasets/danbooru/face164783.jpg
405	:	1527973735.900	     0.215	0	0	0	0	rescalepx datasets/danbooru/face165076.jpg
406	:	1527973735.941	     0.213	0	0	0	0	rescalepx datasets/danbooru/face165121.jpg
407	:	1527973736.033	     0.160	0	0	0	0	rescalepx datasets/danbooru/face165357.jpg
408	:	1527973736.065	     0.223	0	0	0	0	rescalepx datasets/danbooru/face165823.jpg
409	:	1527973736.083	     0.249	0	0	0	0	rescalepx datasets/danbooru/face167187.jpg
410	:	1527973736.116	     0.276	0	0	0	0	rescalepx datasets/danbooru/face167801.jpg
411	:	1527973736.153	     0.275	0	0	0	0	rescalepx datasets/danbooru/face168436.jpg
412	:	1527973736.193	     0.273	0	0	0	0	rescalepx datasets/danbooru/face168572.jpg
413	:	1527973736.288	     0.210	0	0	0	0	rescalepx datasets/danbooru/face168704.jpg
414	:	1527973736.332	     0.211	0	0	0	0	rescalepx datasets/danbooru/face169030.jpg
415	:	1527973736.391	     0.177	0	0	0	0	rescalepx datasets/danbooru/face169205.jpg
416	:	1527973736.428	     0.177	0	0	0	0	rescalepx datasets/danbooru/face169539.jpg
417	:	1527973736.467	     0.214	0	0	0	0	rescalepx datasets/danbooru/face169703.jpg
418	:	1527973736.499	     0.199	0	0	0	0	rescalepx datasets/danbooru/face170663.jpg
419	:	1527973736.544	     0.190	0	0	0	0	rescalepx datasets/danbooru/face172019.jpg
420	:	1527973736.567	     0.232	0	0	0	0	rescalepx datasets/danbooru/face172305.jpg
421	:	1527973736.606	     0.210	0	0	0	0	rescalepx datasets/danbooru/face173122.jpg
422	:	1527973736.681	     0.237	0	0	0	0	rescalepx datasets/danbooru/face173252.jpg
423	:	1527973736.698	     0.235	0	0	0	0	rescalepx datasets/danbooru/face173390.jpg
424	:	1527973736.734	     0.256	0	0	0	0	rescalepx datasets/danbooru/face174780.jpg
425	:	1527973736.798	     0.231	0	0	0	0	rescalepx datasets/danbooru/face174857.jpg
426	:	1527973736.816	     0.229	0	0	0	0	rescalepx datasets/danbooru/face175584.jpg
427	:	1527973736.881	     0.250	0	0	0	0	rescalepx datasets/danbooru/face175838.jpg
428	:	1527973736.931	     0.279	0	0	0	0	rescalepx datasets/danbooru/face176467.jpg
429	:	1527973736.988	     0.269	0	0	0	0	rescalepx datasets/danbooru/face176727.jpg
430	:	1527973737.029	     0.277	0	0	0	0	rescalepx datasets/danbooru/face176753.jpg
431	:	1527973737.044	     0.361	0	0	0	0	rescalepx datasets/danbooru/face177856.jpg
432	:	1527973737.081	     0.365	0	0	0	0	rescalepx datasets/danbooru/face177858.jpg
433	:	1527973737.209	     0.274	0	0	0	0	rescalepx datasets/danbooru/face178004.jpg
434	:	1527973737.257	     0.240	0	0	0	0	rescalepx datasets/danbooru/face178429.jpg
435	:	1527973737.307	     0.241	0	0	0	0	rescalepx datasets/danbooru/face178858.jpg
437	:	1527973737.446	     0.143	0	0	0	0	rescalepx datasets/danbooru/face179076.jpg
436	:	1527973737.404	     0.200	0	0	0	0	rescalepx datasets/danbooru/face178885.jpg
438	:	1527973737.484	     0.190	0	0	0	0	rescalepx datasets/danbooru/face181099.jpg
439	:	1527973737.497	     0.210	0	0	0	0	rescalepx datasets/danbooru/face181655.jpg
440	:	1527973737.547	     0.197	0	0	0	0	rescalepx datasets/danbooru/face181668.jpg
441	:	1527973737.589	     0.191	0	0	0	0	rescalepx datasets/danbooru/face182036.jpg
442	:	1527973737.604	     0.212	0	0	0	0	rescalepx datasets/danbooru/face184293.jpg
443	:	1527973737.669	     0.187	0	0	0	0	rescalepx datasets/danbooru/face185098.jpg
444	:	1527973737.707	     0.180	0	0	0	0	rescalepx datasets/danbooru/face185778.jpg
445	:	1527973737.745	     0.162	0	0	0	0	rescalepx datasets/danbooru/face186799.jpg
446	:	1527973737.781	     0.188	0	0	0	0	rescalepx datasets/danbooru/face186891.jpg
447	:	1527973737.817	     0.186	0	0	0	0	rescalepx datasets/danbooru/face187585.jpg
448	:	1527973737.855	     0.295	0	0	0	0	rescalepx datasets/danbooru/face187587.jpg
449	:	1527973737.887	     0.279	0	0	0	0	rescalepx datasets/danbooru/face188165.jpg
450	:	1527973737.899	     0.279	0	0	0	0	rescalepx datasets/danbooru/face188666.jpg
451	:	1527973737.963	     0.282	0	0	0	0	rescalepx datasets/danbooru/face189056.jpg
452	:	1527973738.002	     0.336	0	0	0	0	rescalepx datasets/danbooru/face189164.jpg
453	:	1527973738.150	     0.233	0	0	0	0	rescalepx datasets/danbooru/face189727.jpg
454	:	1527973738.166	     0.258	0	0	0	0	rescalepx datasets/danbooru/face190076.jpg
455	:	1527973738.178	     0.305	0	0	0	0	rescalepx datasets/danbooru/face190123.jpg
456	:	1527973738.245	     0.275	0	0	0	0	rescalepx datasets/danbooru/face190690.jpg
457	:	1527973738.284	     0.278	0	0	0	0	rescalepx datasets/danbooru/face190947.jpg
458	:	1527973738.383	     0.193	0	0	0	0	rescalepx datasets/danbooru/face191055.jpg
459	:	1527973738.423	     0.244	0	0	0	0	rescalepx datasets/danbooru/face191095.jpg
460	:	1527973738.484	     0.214	0	0	0	0	rescalepx datasets/danbooru/face191120.jpg
461	:	1527973738.519	     0.227	0	0	0	0	rescalepx datasets/danbooru/face191550.jpg
462	:	1527973738.561	     0.224	0	0	0	0	rescalepx datasets/danbooru/face191600.jpg
463	:	1527973738.576	     0.253	0	0	0	0	rescalepx datasets/danbooru/face194448.jpg
464	:	1527973738.668	     0.223	0	0	0	0	rescalepx datasets/danbooru/face194941.jpg
466	:	1527973738.747	     0.200	0	0	0	0	rescalepx datasets/danbooru/face197750.jpg
467	:	1527973738.785	     0.207	0	0	0	0	rescalepx datasets/danbooru/face197773.jpg
465	:	1527973738.699	     0.370	0	0	0	0	rescalepx datasets/danbooru/face195570.jpg
469	:	1527973738.890	     0.271	0	0	0	0	rescalepx datasets/danbooru/face198060.jpg
468	:	1527973738.828	     0.388	0	0	0	0	rescalepx datasets/danbooru/face198019.jpg
470	:	1527973738.947	     0.287	0	0	0	0	rescalepx datasets/danbooru/face199474.jpg
471	:	1527973738.988	     0.284	0	0	0	0	rescalepx datasets/danbooru/face199475.jpg
472	:	1527973739.068	     0.250	0	0	0	0	rescalepx datasets/danbooru/face199606.jpg
473	:	1527973739.083	     0.318	0	0	0	0	rescalepx datasets/danbooru/face199607.jpg
474	:	1527973739.216	     0.223	0	0	0	0	rescalepx datasets/danbooru/face199616.jpg
475	:	1527973739.235	     0.271	0	0	0	0	rescalepx datasets/danbooru/face199629.jpg
476	:	1527973739.272	     0.259	0	0	0	0	rescalepx datasets/danbooru/face199651.jpg
477	:	1527973739.317	     0.234	0	0	0	0	rescalepx datasets/danbooru/face213351.jpg
478	:	1527973739.400	     0.203	0	0	0	0	rescalepx datasets/danbooru/face226170.jpg
479	:	1527973739.440	     0.208	0	0	0	0	rescalepx datasets/danbooru/face231706.jpg
480	:	1527973739.505	     0.217	0	0	0	0	rescalepx datasets/danbooru/face260752.jpg
481	:	1527973739.532	     0.240	0	0	0	0	rescalepx datasets/danbooru/face1100093.png
482	:	1527973739.550	     0.263	0	0	0	0	rescalepx datasets/danbooru/face1100288.jpg
483	:	1527973739.603	     0.245	0	0	0	0	rescalepx datasets/danbooru/face1101369.jpg
484	:	1527973739.648	     0.278	0	0	0	0	rescalepx datasets/danbooru/face1101582.jpg
485	:	1527973739.722	     0.232	0	0	0	0	rescalepx datasets/danbooru/face1101813.jpg
486	:	1527973739.772	     0.223	0	0	0	0	rescalepx datasets/danbooru/face1102374.jpg
487	:	1527973739.813	     0.197	0	0	0	0	rescalepx datasets/danbooru/face1102384.jpg
488	:	1527973739.848	     0.175	0	0	0	0	rescalepx datasets/danbooru/face1102704.jpg
489	:	1527973739.926	     0.223	0	0	0	0	rescalepx datasets/danbooru/face1102744.jpg
490	:	1527973739.953	     0.223	0	0	0	0	rescalepx datasets/danbooru/face1102881.jpg
491	:	1527973739.995	     0.197	0	0	0	0	rescalepx datasets/danbooru/face1103005.jpg
492	:	1527973740.010	     0.246	0	0	0	0	rescalepx datasets/danbooru/face1103204.jpg
493	:	1527973740.024	     0.273	0	0	0	0	rescalepx datasets/danbooru/face1103600.jpg
494	:	1527973740.105	     0.233	0	0	0	0	rescalepx datasets/danbooru/face1103837.jpg
495	:	1527973740.177	     0.203	0	0	0	0	rescalepx datasets/danbooru/face1104155.jpg
496	:	1527973740.191	     0.303	0	0	0	0	rescalepx datasets/danbooru/face1104277.jpg
497	:	1527973740.256	     0.332	0	0	0	0	rescalepx datasets/danbooru/face1104340.jpg
498	:	1527973740.297	     0.322	0	0	0	0	rescalepx datasets/danbooru/face1104565.jpg
499	:	1527973740.337	     0.295	0	0	0	0	rescalepx datasets/danbooru/face1104729.jpg
500	:	1527973740.381	     0.286	0	0	0	0	rescalepx datasets/danbooru/face1104784.jpg
502	:	1527973740.588	     0.184	0	0	0	0	rescalepx datasets/danbooru/face1105390.jpg
501	:	1527973740.495	     0.291	0	0	0	0	rescalepx datasets/danbooru/face1105257.jpg
503	:	1527973740.620	     0.199	0	0	0	0	rescalepx datasets/danbooru/face1105415.jpg
504	:	1527973740.631	     0.237	0	0	0	0	rescalepx datasets/danbooru/face1106037.jpg
505	:	1527973740.668	     0.318	0	0	0	0	rescalepx datasets/danbooru/face1106180.jpg
506	:	1527973740.704	     0.332	0	0	0	0	rescalepx datasets/danbooru/face1106294.png
507	:	1527973740.785	     0.290	0	0	0	0	rescalepx datasets/danbooru/face1106427.jpg
508	:	1527973740.818	     0.293	0	0	0	0	rescalepx datasets/danbooru/face1106503.jpg
509	:	1527973740.868	     0.280	0	0	0	0	rescalepx datasets/danbooru/face1107061.jpg
510	:	1527973740.986	     0.225	0	0	0	0	rescalepx datasets/danbooru/face1107323.jpg
511	:	1527973741.037	     0.286	0	0	0	0	rescalepx datasets/danbooru/face1107393.jpg
512	:	1527973741.076	     0.304	0	0	0	0	rescalepx datasets/danbooru/face1107404.jpg
513	:	1527973741.112	     0.311	0	0	0	0	rescalepx datasets/danbooru/face1107768.jpg
514	:	1527973741.148	     0.323	0	0	0	0	rescalepx datasets/danbooru/face1108453.jpg
515	:	1527973741.211	     0.340	0	0	0	0	rescalepx datasets/danbooru/face1108504.jpg
516	:	1527973741.322	     0.269	0	0	0	0	rescalepx datasets/danbooru/face1108550.jpg
517	:	1527973741.380	     0.280	0	0	0	0	rescalepx datasets/danbooru/face1108638.jpg
518	:	1527973741.422	     0.275	0	0	0	0	rescalepx datasets/danbooru/face1108718.jpg
519	:	1527973741.471	     0.275	0	0	0	0	rescalepx datasets/danbooru/face1108869.jpg
520	:	1527973741.487	     0.299	0	0	0	0	rescalepx datasets/danbooru/face1109282.jpg
521	:	1527973741.592	     0.233	0	0	0	0	rescalepx datasets/danbooru/face1109646.jpg
522	:	1527973741.660	     0.243	0	0	0	0	rescalepx datasets/danbooru/face1109653.jpg
523	:	1527973741.696	     0.230	0	0	0	0	rescalepx datasets/danbooru/face1109709.jpg
524	:	1527973741.745	     0.244	0	0	0	0	rescalepx datasets/danbooru/face1109775.jpg
525	:	1527973741.785	     0.215	0	0	0	0	rescalepx datasets/danbooru/face1109887.jpg
526	:	1527973741.824	     0.238	0	0	0	0	rescalepx datasets/danbooru/face1109946.jpg
527	:	1527973741.904	     0.210	0	0	0	0	rescalepx datasets/danbooru/face1110278.jpg
528	:	1527973741.925	     0.226	0	0	0	0	rescalepx datasets/danbooru/face1110445.jpg
529	:	1527973741.988	     0.210	0	0	0	0	rescalepx datasets/danbooru/face1110622.jpg
530	:	1527973742.001	     0.258	0	0	0	0	rescalepx datasets/danbooru/face1110676.jpg
531	:	1527973742.062	     0.226	0	0	0	0	rescalepx datasets/danbooru/face1111243.jpg
532	:	1527973742.113	     0.210	0	0	0	0	rescalepx datasets/danbooru/face1111302.jpg
533	:	1527973742.151	     0.229	0	0	0	0	rescalepx datasets/danbooru/face1111645.png
534	:	1527973742.198	     0.219	0	0	0	0	rescalepx datasets/danbooru/face1111772.png
535	:	1527973742.211	     0.223	0	0	0	0	rescalepx datasets/danbooru/face1111776.jpg
536	:	1527973742.288	     0.221	0	0	0	0	rescalepx datasets/danbooru/face1112020.jpg
537	:	1527973742.323	     0.226	0	0	0	0	rescalepx datasets/danbooru/face1112053.jpg
538	:	1527973742.379	     0.184	0	0	0	0	rescalepx datasets/danbooru/face1112192.jpg
